2025-06-01 05:17:06,753 INFO    StreamThr :2739114 [internal.py:wandb_internal():86] W&B internal server running at pid: 2739114, started at: 2025-06-01 05:17:06.752396
2025-06-01 05:17:06,754 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: status
2025-06-01 05:17:06,755 INFO    WriterThread:2739114 [datastore.py:open_for_write():87] open: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/run-q4kvlzs8.wandb
2025-06-01 05:17:06,755 DEBUG   SenderThread:2739114 [sender.py:send():382] send: header
2025-06-01 05:17:06,755 DEBUG   SenderThread:2739114 [sender.py:send():382] send: run
2025-06-01 05:17:07,231 INFO    SenderThread:2739114 [dir_watcher.py:__init__():211] watching files in: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/files
2025-06-01 05:17:07,231 INFO    SenderThread:2739114 [sender.py:_start_run_threads():1136] run started: q4kvlzs8 with start time 1748747826.752251
2025-06-01 05:17:07,234 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: check_version
2025-06-01 05:17:07,234 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: check_version
2025-06-01 05:17:07,383 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: run_start
2025-06-01 05:17:07,390 DEBUG   HandlerThread:2739114 [system_info.py:__init__():27] System info init
2025-06-01 05:17:07,390 DEBUG   HandlerThread:2739114 [system_info.py:__init__():42] System info init done
2025-06-01 05:17:07,390 INFO    HandlerThread:2739114 [system_monitor.py:start():194] Starting system monitor
2025-06-01 05:17:07,390 INFO    SystemMonitor:2739114 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-06-01 05:17:07,390 INFO    HandlerThread:2739114 [system_monitor.py:probe():214] Collecting system info
2025-06-01 05:17:07,390 INFO    SystemMonitor:2739114 [interfaces.py:start():190] Started cpu monitoring
2025-06-01 05:17:07,391 INFO    SystemMonitor:2739114 [interfaces.py:start():190] Started disk monitoring
2025-06-01 05:17:07,391 INFO    SystemMonitor:2739114 [interfaces.py:start():190] Started gpu monitoring
2025-06-01 05:17:07,392 INFO    SystemMonitor:2739114 [interfaces.py:start():190] Started memory monitoring
2025-06-01 05:17:07,392 INFO    SystemMonitor:2739114 [interfaces.py:start():190] Started network monitoring
2025-06-01 05:17:07,404 DEBUG   HandlerThread:2739114 [system_info.py:probe():151] Probing system
2025-06-01 05:17:07,405 DEBUG   HandlerThread:2739114 [system_info.py:_probe_git():136] Probing git
2025-06-01 05:17:07,408 DEBUG   HandlerThread:2739114 [system_info.py:_probe_git():144] Probing git done
2025-06-01 05:17:07,408 DEBUG   HandlerThread:2739114 [system_info.py:probe():199] Probing system done
2025-06-01 05:17:07,409 DEBUG   HandlerThread:2739114 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-59-generic-x86_64-with-glibc2.35', 'python': '3.10.16', 'heartbeatAt': '2025-06-01T03:17:07.404681', 'startedAt': '2025-06-01T03:17:06.750446', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/eongan/ethz/3d_vision/pipeline/training/training_iphone.py', 'codePathLocal': 'training/training_iphone.py', 'codePath': 'training/training_iphone.py', 'git': {'remote': 'git@github.com:3dvision-cecn/realtime_scene_understanding.git', 'commit': '1690b06aeb78e34525a8c3cdb90a364087f52cb3'}, 'email': 'eongan@ethz.ch', 'root': '/home/eongan/ethz/3d_vision/pipeline', 'host': 'machina', 'username': 'eongan', 'executable': '/home/eongan/miniconda3/envs/3d_graph/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2831.61771875, 'min': 800.0, 'max': 5087.5}, 'cpu_freq_per_core': [{'current': 5697.007, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 5685.496, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 5107.942, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 800.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 800.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 800.0, 'min': 800.0, 'max': 5700.0}, {'current': 4414.743, 'min': 800.0, 'max': 4400.0}, {'current': 4353.932, 'min': 800.0, 'max': 4400.0}, {'current': 4399.77, 'min': 800.0, 'max': 4400.0}, {'current': 4415.306, 'min': 800.0, 'max': 4400.0}, {'current': 4349.375, 'min': 800.0, 'max': 4400.0}, {'current': 4414.336, 'min': 800.0, 'max': 4400.0}, {'current': 800.0, 'min': 800.0, 'max': 4400.0}, {'current': 4400.025, 'min': 800.0, 'max': 4400.0}, {'current': 800.0, 'min': 800.0, 'max': 4400.0}, {'current': 4318.902, 'min': 800.0, 'max': 4400.0}, {'current': 800.0, 'min': 800.0, 'max': 4400.0}, {'current': 800.0, 'min': 800.0, 'max': 4400.0}, {'current': 4367.889, 'min': 800.0, 'max': 4400.0}, {'current': 4398.891, 'min': 800.0, 'max': 4400.0}, {'current': 4380.113, 'min': 800.0, 'max': 4400.0}, {'current': 4399.278, 'min': 800.0, 'max': 4400.0}], 'disk': {'/': {'total': 136.44643783569336, 'used': 99.25798797607422}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.558467864990234}}
2025-06-01 05:17:07,409 INFO    HandlerThread:2739114 [system_monitor.py:probe():224] Finished collecting system info
2025-06-01 05:17:07,409 INFO    HandlerThread:2739114 [system_monitor.py:probe():227] Publishing system info
2025-06-01 05:17:07,409 DEBUG   HandlerThread:2739114 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2025-06-01 05:17:08,232 INFO    Thread-12 :2739114 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/files/conda-environment.yaml
2025-06-01 05:17:10,125 DEBUG   HandlerThread:2739114 [system_info.py:_save_conda():220] Saving conda packages done
2025-06-01 05:17:10,125 INFO    HandlerThread:2739114 [system_monitor.py:probe():229] Finished publishing system info
2025-06-01 05:17:10,129 DEBUG   SenderThread:2739114 [sender.py:send():382] send: files
2025-06-01 05:17:10,129 INFO    SenderThread:2739114 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2025-06-01 05:17:10,132 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: python_packages
2025-06-01 05:17:10,132 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: python_packages
2025-06-01 05:17:10,132 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: stop_status
2025-06-01 05:17:10,132 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: stop_status
2025-06-01 05:17:10,133 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: internal_messages
2025-06-01 05:17:10,232 INFO    Thread-12 :2739114 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/files/conda-environment.yaml
2025-06-01 05:17:10,233 INFO    Thread-12 :2739114 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/files/requirements.txt
2025-06-01 05:17:10,233 INFO    Thread-12 :2739114 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eongan/ethz/3d_vision/pipeline/wandb/run-20250601_051706-q4kvlzs8/files/wandb-metadata.json
2025-06-01 05:17:10,355 DEBUG   SenderThread:2739114 [sender.py:send():382] send: telemetry
2025-06-01 05:17:10,356 DEBUG   SenderThread:2739114 [sender.py:send():382] send: exit
2025-06-01 05:17:10,356 INFO    SenderThread:2739114 [sender.py:send_exit():589] handling exit code: 1
2025-06-01 05:17:10,356 INFO    SenderThread:2739114 [sender.py:send_exit():591] handling runtime: 2
2025-06-01 05:17:10,356 INFO    SenderThread:2739114 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2025-06-01 05:17:10,356 INFO    SenderThread:2739114 [sender.py:send_exit():597] send defer
2025-06-01 05:17:10,356 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,356 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 0
2025-06-01 05:17:10,357 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,357 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 0
2025-06-01 05:17:10,357 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 1
2025-06-01 05:17:10,357 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,357 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 1
2025-06-01 05:17:10,357 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,357 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 1
2025-06-01 05:17:10,357 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 2
2025-06-01 05:17:10,357 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,357 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 2
2025-06-01 05:17:10,357 INFO    HandlerThread:2739114 [system_monitor.py:finish():203] Stopping system monitor
2025-06-01 05:17:10,357 INFO    HandlerThread:2739114 [interfaces.py:finish():202] Joined cpu monitor
2025-06-01 05:17:10,358 DEBUG   SystemMonitor:2739114 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-06-01 05:17:10,358 DEBUG   SystemMonitor:2739114 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-06-01 05:17:10,358 DEBUG   SystemMonitor:2739114 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-06-01 05:17:10,358 INFO    HandlerThread:2739114 [interfaces.py:finish():202] Joined disk monitor
2025-06-01 05:17:10,391 INFO    HandlerThread:2739114 [interfaces.py:finish():202] Joined gpu monitor
2025-06-01 05:17:10,391 INFO    HandlerThread:2739114 [interfaces.py:finish():202] Joined memory monitor
2025-06-01 05:17:10,391 INFO    HandlerThread:2739114 [interfaces.py:finish():202] Joined network monitor
2025-06-01 05:17:10,391 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,391 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 2
2025-06-01 05:17:10,391 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 3
2025-06-01 05:17:10,391 DEBUG   SenderThread:2739114 [sender.py:send():382] send: stats
2025-06-01 05:17:10,392 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,392 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 3
2025-06-01 05:17:10,392 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 3
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 4
2025-06-01 05:17:10,392 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,392 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 4
2025-06-01 05:17:10,392 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 4
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 5
2025-06-01 05:17:10,392 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,392 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 5
2025-06-01 05:17:10,392 DEBUG   SenderThread:2739114 [sender.py:send():382] send: summary
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2025-06-01 05:17:10,392 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 5
2025-06-01 05:17:10,392 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 6
2025-06-01 05:17:10,392 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,392 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 6
2025-06-01 05:17:10,393 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,393 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 6
2025-06-01 05:17:10,394 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: status_report
2025-06-01 05:17:10,563 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 7
2025-06-01 05:17:10,563 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:10,563 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 7
2025-06-01 05:17:10,563 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:10,563 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 7
2025-06-01 05:17:10,701 INFO    wandb-upload_0:2739114 [upload_job.py:push():131] Uploaded file /tmp/tmpflww24v0wandb/qkjdczdf-wandb-metadata.json
2025-06-01 05:17:11,176 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: poll_exit
